# JD_UTC, Flux, Err, XShift, YShift, FWHM_X,  FWHM_Y, FWHM, SKY, AIRMASS, ExpTime
8.918358805543444760e+03 1.003470248736499260e+00 2.209340340065547945e-03 1.305491200301278909e-01 -2.936789236632523781e-01 2.325248273425069900e+00 2.325248273425069900e+00 2.325248273425069900e+00 -1.000000000000000000e+00 1.505733115540000000e+00 4.000000000000000000e+01
8.918359382504764653e+03 1.001350713995958097e+00 2.219580937365036796e-03 3.332479719736575752e-01 -3.061479733465178876e-01 2.304011047720214034e+00 2.304011047720214034e+00 2.304011047720214034e+00 -1.000000000000000000e+00 1.505974587479999904e+00 4.000000000000000000e+01
8.918359962475653447e+03 9.997623640582086191e-01 2.180730740226556347e-03 1.820528765275643002e-01 -5.901521185871076713e-02 2.201363172061408857e+00 2.201363172061408857e+00 2.201363172061408857e+00 -1.000000000000000000e+00 1.506239917969999897e+00 4.000000000000000000e+01
8.918360538858622022e+03 9.983635393597847241e-01 2.224420555299610504e-03 -5.153816702501440132e-03 -1.439430536882838930e-02 2.168709361232159072e+00 2.168709361232159072e+00 2.168709361232159072e+00 -1.000000000000000000e+00 1.506529979239999983e+00 4.000000000000000000e+01
8.918361117324959196e+03 1.001390610364241152e+00 2.231262519288471080e-03 -1.149856008042234035e-01 8.621186677856140790e-02 2.256526626491647036e+00 2.256526626491647036e+00 2.256526626491647036e+00 -1.000000000000000000e+00 1.506843884290000046e+00 4.000000000000000000e+01
8.918361691624093510e+03 1.002547406669916263e+00 2.233156521144352095e-03 1.132176451518882992e-01 2.576672218307631823e-01 2.253074452171853981e+00 2.253074452171853981e+00 2.253074452171853981e+00 -1.000000000000000000e+00 1.507184035869999938e+00 4.000000000000000000e+01
8.918362269396129705e+03 9.989739199404480408e-01 2.230771400729057025e-03 1.786052263588842892e-01 2.390377392177540916e-01 2.274313305582531974e+00 2.274313305582531974e+00 2.274313305582531974e+00 -1.000000000000000000e+00 1.507549612730000099e+00 4.000000000000000000e+01
8.918362848440818198e+03 9.997233167241886820e-01 2.228538716867921755e-03 2.235027087180936067e-01 1.607283527459076045e-01 2.389552773930720075e+00 2.389552773930720075e+00 2.389552773930720075e+00 -1.000000000000000000e+00 1.507937869080000048e+00 4.000000000000000000e+01
8.918363423319700814e+03 9.954650616587473744e-01 2.227025928162405105e-03 6.196016118869788203e-01 1.083273035569388976e-01 2.253418900431602090e+00 2.253418900431602090e+00 2.253418900431602090e+00 -1.000000000000000000e+00 1.508352793710000084e+00 4.000000000000000000e+01
8.918364001322705008e+03 9.959734729424443156e-01 2.222411152046990974e-03 1.416228751356156113e-01 1.966590924731483059e-01 2.339374885728589870e+00 2.339374885728589870e+00 2.339374885728589870e+00 -1.000000000000000000e+00 1.508792227790000107e+00 4.000000000000000000e+01
8.918364578168540902e+03 9.989615589934784934e-01 2.228675066238588673e-03 4.096333168516246848e-01 9.501928905887153942e-02 2.176960816673120025e+00 2.176960816673120025e+00 2.176960816673120025e+00 -1.000000000000000000e+00 1.509256020070000037e+00 4.000000000000000000e+01
8.918365154435559816e+03 1.002055867575046388e+00 2.222614434727505656e-03 7.548435464900562497e-01 2.106111941148297861e-01 2.482635872908490970e+00 2.482635872908490970e+00 2.482635872908490970e+00 -1.000000000000000000e+00 1.509746197719999961e+00 4.000000000000000000e+01
8.918365731744263030e+03 9.999835458723961290e-01 2.218460827741799805e-03 6.408703190932246718e-01 4.062011001218547857e-01 2.208025768178767834e+00 2.208025768178767834e+00 2.208025768178767834e+00 -1.000000000000000000e+00 1.510259990310000022e+00 4.000000000000000000e+01
8.918366308706048585e+03 9.945122738851497335e-01 2.182327187381271055e-03 3.669299588723271000e-01 3.728555873258551090e-01 2.281051614190435117e+00 2.281051614190435117e+00 2.281051614190435117e+00 -1.000000000000000000e+00 1.510800694550000101e+00 4.000000000000000000e+01
8.918366886477619119e+03 1.001691980884189759e+00 2.207173434576210728e-03 4.336488712774321796e-01 2.069198897557885108e-01 2.257632248861510149e+00 2.257632248861510149e+00 2.257632248861510149e+00 -1.000000000000000000e+00 1.511366584519999945e+00 4.000000000000000000e+01
8.918367464943956293e+03 9.983272413843092830e-01 2.222074604893013814e-03 8.383699061276942421e-01 4.667932735990579785e-01 2.374579400093638881e+00 2.374579400093638881e+00 2.374579400093638881e+00 -1.000000000000000000e+00 1.511956869540000081e+00 4.000000000000000000e+01
8.918368041326924867e+03 1.000991442879768822e+00 2.217774106910436714e-03 4.651011957083205917e-01 1.159041760245171915e-02 2.295149535661331175e+00 2.295149535661331175e+00 2.295149535661331175e+00 -1.000000000000000000e+00 1.512572614169999996e+00 4.000000000000000000e+01
8.918368618519678421e+03 9.970672856111423288e-01 2.211069456266329808e-03 4.103979021727491849e-01 -2.627761453423876903e-01 2.196579567589053816e+00 2.196579567589053816e+00 2.196579567589053816e+00 -1.000000000000000000e+00 1.513215088389999963e+00 4.000000000000000000e+01
8.918369197796266235e+03 1.002386230494641595e+00 2.217476807978717261e-03 7.220863753047045419e-01 -1.339745676602220048e-01 2.373896588368475058e+00 2.373896588368475058e+00 2.373896588368475058e+00 -1.000000000000000000e+00 1.513879099730000011e+00 4.000000000000000000e+01
8.918369774757586129e+03 9.974378732366068201e-01 2.218518312686576770e-03 5.798094879415067737e-01 -9.642591598142224996e-02 2.216414900193845128e+00 2.216414900193845128e+00 2.216414900193845128e+00 -1.000000000000000000e+00 1.514573771000000013e+00 4.000000000000000000e+01
8.918370351140554703e+03 9.993851945957477056e-01 2.220208016895893095e-03 5.498182914423533907e-01 1.806000437714143925e-01 2.298654236890790070e+00 2.298654236890790070e+00 2.298654236890790070e+00 -1.000000000000000000e+00 1.515290828059999928e+00 4.000000000000000000e+01
8.918370928912125237e+03 9.970315856200997473e-01 2.220096287193148565e-03 3.930160387440680969e-01 3.123335103334272111e-01 2.280127998099199971e+00 2.280127998099199971e+00 2.280127998099199971e+00 -1.000000000000000000e+00 1.516033062160000000e+00 4.000000000000000000e+01
8.918371505410577811e+03 1.001060204680019661e+00 2.225058303265157154e-03 4.079395331439921168e-01 3.635696421755557073e-01 2.333373491706395075e+00 2.333373491706395075e+00 2.333373491706395075e+00 -1.000000000000000000e+00 1.516800841700000069e+00 4.000000000000000000e+01
8.918372082487847365e+03 1.002327019057803525e+00 2.223460964055872912e-03 5.900773805427388385e-01 4.806409247014303276e-01 2.115056284367315964e+00 2.115056284367315964e+00 2.115056284367315964e+00 -1.000000000000000000e+00 1.517594306369999924e+00 4.000000000000000000e+01
8.918372658060565300e+03 9.996038298971825498e-01 2.218556306920763544e-03 4.400380025405966067e-01 4.650287891470595847e-01 2.320434486937112961e+00 2.320434486937112961e+00 2.320434486937112961e+00 -1.000000000000000000e+00 1.518415430669999955e+00 4.000000000000000000e+01
8.918373236526902474e+03 9.972776388196175068e-01 2.214913844231336526e-03 5.762177315108579778e-01 3.201782704313154149e-01 2.351794966149623800e+00 2.351794966149623800e+00 2.351794966149623800e+00 -1.000000000000000000e+00 1.519262105549999964e+00 4.000000000000000000e+01
8.918373812793921388e+03 9.987700079008828835e-01 2.231637472565816196e-03 4.668414548510981810e-01 3.645273680966643060e-01 2.275711495960350828e+00 2.275711495960350828e+00 2.275711495960350828e+00 -1.000000000000000000e+00 1.520133597460000097e+00 4.000000000000000000e+01
8.918374390565491922e+03 9.999350099430562855e-01 2.233339586752178078e-03 6.169556589875747621e-01 2.926535865441010076e-01 2.195053021836339990e+00 2.195053021836339990e+00 2.195053021836339990e+00 -1.000000000000000000e+00 1.521031120149999971e+00 4.000000000000000000e+01
8.918374967642761476e+03 9.996075000638287023e-01 2.229809414851260680e-03 7.210362086230507339e-01 2.037985950707630889e-01 2.291682584608258910e+00 2.291682584608258910e+00 2.291682584608258910e+00 -1.000000000000000000e+00 1.521957144049999933e+00 4.000000000000000000e+01
8.918375546919349290e+03 9.972101320576587380e-01 2.225022063251212105e-03 9.435490218623748815e-01 4.494518147957993204e-01 2.406958115496871109e+00 2.406958115496871109e+00 2.406958115496871109e+00 -1.000000000000000000e+00 1.522908772829999924e+00 4.000000000000000000e+01
8.918376123186368204e+03 1.000699748132753308e+00 2.226739329452531377e-03 1.008766378085238058e+00 7.203491371223149642e-01 2.406633985955374921e+00 2.406633985955374921e+00 2.406633985955374921e+00 -1.000000000000000000e+00 1.523884480680000042e+00 4.000000000000000000e+01
8.918376701189372397e+03 9.970708999931719996e-01 2.222381657271472327e-03 1.150340097848975063e+00 5.284620630313245915e-01 2.167089548842939806e+00 2.167089548842939806e+00 2.167089548842939806e+00 -1.000000000000000000e+00 1.524887791919999902e+00 4.000000000000000000e+01
8.918377277456856973e+03 9.954038399536242476e-01 2.225548675698550000e-03 1.003366267702695991e+00 2.777931540929364229e-01 2.459915409734494851e+00 2.459915409734494851e+00 2.459915409734494851e+00 -1.000000000000000000e+00 1.525917369799999923e+00 4.000000000000000000e+01
8.918377855459861166e+03 1.001863042334151688e+00 2.227918717359175706e-03 1.163746825640338933e+00 5.238874192329422419e-01 2.125865616481461107e+00 2.125865616481461107e+00 2.125865616481461107e+00 -1.000000000000000000e+00 1.526975743559999987e+00 4.000000000000000000e+01
8.918378433926198340e+03 1.000948993374545015e+00 2.221693721679085260e-03 1.289427018112214052e+00 4.787178028347021108e-01 2.272796115497893954e+00 2.272796115497893954e+00 2.272796115497893954e+00 -1.000000000000000000e+00 1.528058942729999981e+00 4.000000000000000000e+01
8.918379011003467895e+03 9.986846490692398159e-01 2.208311269242826513e-03 1.011757429716898971e+00 6.759991538933491917e-01 2.432371664020357205e+00 2.432371664020357205e+00 2.432371664020357205e+00 -1.000000000000000000e+00 1.529169282610000069e+00 4.000000000000000000e+01
8.918379588196221448e+03 9.992624385152247823e-01 2.212381893287066522e-03 5.645574286608260328e-01 5.750698037054927658e-01 2.280872083149284801e+00 2.280872083149284801e+00 2.280872083149284801e+00 -1.000000000000000000e+00 1.530300621339999889e+00 4.000000000000000000e+01
8.918380163768939383e+03 1.000240398710233292e+00 2.213099012120372470e-03 2.954642403562499076e-01 3.154516424570562028e-01 2.351153156114222931e+00 2.351153156114222931e+00 2.351153156114222931e+00 -1.000000000000000000e+00 1.531464538240000062e+00 4.000000000000000000e+01
8.918380741540509916e+03 9.969538805236388690e-01 2.205998976367037814e-03 4.337435108867367939e-01 2.685131972807709988e-01 2.348284861967393056e+00 2.348284861967393056e+00 2.348284861967393056e+00 -1.000000000000000000e+00 1.532654835009999994e+00 4.000000000000000000e+01
8.918381318617779471e+03 1.003675083408608337e+00 2.217681277253577294e-03 5.257243315954044371e-01 3.594728363165851093e-01 2.253121534643275137e+00 2.253121534643275137e+00 2.253121534643275137e+00 -1.000000000000000000e+00 1.533872003689999985e+00 4.000000000000000000e+01
8.918381895695514686e+03 1.001037599982285808e+00 2.221798099639849412e-03 3.567308924184556251e-01 3.753752448900734007e-01 2.189468923303961034e+00 2.189468923303961034e+00 2.189468923303961034e+00 -1.000000000000000000e+00 1.535115483250000024e+00 4.000000000000000000e+01
8.918382472656834580e+03 9.975234405356754319e-01 2.213880104581877114e-03 3.512886050354457890e-01 1.637674872962125924e-02 2.376604333343579789e+00 2.376604333343579789e+00 2.376604333343579789e+00 -1.000000000000000000e+00 1.536386792380000088e+00 4.000000000000000000e+01
8.918383049965072132e+03 9.987837433848332225e-01 2.233873023197041445e-03 6.093014531106788478e-01 1.896919140692195915e-01 2.057463075105227190e+00 2.057463075105227190e+00 2.057463075105227190e+00 -1.000000000000000000e+00 1.537686558949999949e+00 4.000000000000000000e+01
8.918383627736642666e+03 1.001806915915635088e+00 2.237908929835061202e-03 3.240197933309562073e-01 2.819735419680440835e-01 2.164054202609560829e+00 2.164054202609560829e+00 2.164054202609560829e+00 -1.000000000000000000e+00 1.539011827339999972e+00 4.000000000000000000e+01
8.918384204351044900e+03 9.991050289246038441e-01 2.232243246303873205e-03 2.543054483839460866e-01 3.266587508514898763e-01 2.182158069117523969e+00 2.182158069117523969e+00 2.182158069117523969e+00 -1.000000000000000000e+00 1.540365190760000003e+00 4.000000000000000000e+01
8.918384781775697775e+03 1.003165806923760783e+00 2.238627534618250689e-03 4.469515678491198796e-01 4.492669644068195134e-01 2.342373932487924026e+00 2.342373932487924026e+00 2.342373932487924026e+00 -1.000000000000000000e+00 1.541747350509999892e+00 4.000000000000000000e+01
8.918385359547268308e+03 1.002283806263959631e+00 2.236654258286402495e-03 1.581696952217171992e-01 5.239328552973352426e-01 2.248628509584877921e+00 2.248628509584877921e+00 2.248628509584877921e+00 -1.000000000000000000e+00 1.543161302559999948e+00 4.000000000000000000e+01
8.918385937319304503e+03 1.000914130924688283e+00 2.235127614317136170e-03 1.402277863182513915e-03 4.600138910499034228e-01 2.131441722219388879e+00 2.131441722219388879e+00 2.131441722219388879e+00 -1.000000000000000000e+00 1.544711973679999906e+00 4.000000000000000000e+01
8.918386558608784981e+03 1.002952690285043857e+00 2.233520850842457377e-03 8.041567212563440273e-03 4.766114164734152059e-01 3.443335309550381140e+00 3.443335309550381140e+00 3.443335309550381140e+00 -1.000000000000000000e+00 1.546184089590000088e+00 4.000000000000000000e+01
8.918387137075122155e+03 1.001765831275175156e+00 2.219641702917717150e-03 2.291205043594969903e-01 5.254603297230331371e-01 2.264280141466370022e+00 2.264280141466370022e+00 2.264280141466370022e+00 -1.000000000000000000e+00 1.547692338280000079e+00 4.000000000000000000e+01
8.918387719012964226e+03 1.002003277785862068e+00 2.219633544300804017e-03 1.178498954443118057e-01 4.537983802066878902e-01 2.430155290079747843e+00 2.430155290079747843e+00 2.430155290079747843e+00 -1.000000000000000000e+00 1.549208125290000071e+00 4.000000000000000000e+01
8.918388292270879901e+03 1.005004461054511689e+00 2.219075654619858794e-03 1.069464504580017045e-01 3.655715912675124857e-01 2.499866811342911888e+00 2.499866811342911888e+00 2.499866811342911888e+00 -1.000000000000000000e+00 1.550776432059999932e+00 4.000000000000000000e+01
8.918388875250871934e+03 1.002270214757744915e+00 2.218947831990193513e-03 2.220044947850891015e-01 3.891217777293323743e-01 2.350905197921091094e+00 2.350905197921091094e+00 2.350905197921091094e+00 -1.000000000000000000e+00 1.552378286209999958e+00 4.000000000000000000e+01
8.918389459041114605e+03 9.972277380557789117e-01 2.215729436367913207e-03 1.175060627038751054e-01 2.239248324999932038e-01 2.180002259365362960e+00 2.180002259365362960e+00 2.180002259365362960e+00 -1.000000000000000000e+00 1.553990064559999995e+00 4.000000000000000000e+01
8.918390036581251479e+03 9.996647923208319408e-01 2.182527477429643641e-03 3.291174639425490933e-01 2.922256526685337863e-01 2.210971536870062870e+00 2.210971536870062870e+00 2.210971536870062870e+00 -1.000000000000000000e+00 1.555646303240000083e+00 4.000000000000000000e+01
8.918390618866476871e+03 1.000740622539265212e+00 1.887542401785031326e-03 6.097707286537367155e-01 2.361352365619737992e-01 1.970051215808857892e+00 1.970051215808857892e+00 1.970051215808857892e+00 -1.000000000000000000e+00 1.557316303529999946e+00 4.000000000000000000e+01
8.918391196059696085e+03 9.962703388129992010e-01 1.969712453660749790e-03 1.634703398297563115e-01 6.236449928891452804e-02 2.389366610477723807e+00 2.389366610477723807e+00 2.389366610477723807e+00 -1.000000000000000000e+00 1.559029281529999977e+00 4.000000000000000000e+01
8.918391776493452198e+03 1.000056006416860432e+00 2.073358836590437956e-03 -1.245100680676575061e-01 -6.056652213771125670e-02 2.199759243494649130e+00 2.199759243494649130e+00 2.199759243494649130e+00 -1.000000000000000000e+00 1.560752269440000006e+00 4.000000000000000000e+01
8.918392351602837152e+03 1.000441763769649439e+00 2.107682187845927226e-03 6.745721232727922012e-02 8.887133273499832342e-02 2.283794303269230053e+00 2.283794303269230053e+00 2.283794303269230053e+00 -1.000000000000000000e+00 1.562509155599999922e+00 4.000000000000000000e+01
8.918392928333189047e+03 1.003371840533014314e+00 1.876174395725104579e-03 2.328765218488058064e-01 -1.383503094347812018e-02 2.253334769365820112e+00 2.253334769365820112e+00 2.253334769365820112e+00 -1.000000000000000000e+00 1.564295640329999904e+00 4.000000000000000000e+01
8.918393505641892261e+03 1.003610971534386165e+00 1.973162866254970626e-03 2.107018862060832942e-01 2.981844626902582784e-01 2.236582953596935042e+00 2.236582953596935042e+00 2.236582953596935042e+00 -1.000000000000000000e+00 1.566131791829999953e+00 4.000000000000000000e+01
8.918394087348300673e+03 1.002272004387439130e+00 2.104765439760263122e-03 -7.810253520999252408e-02 5.415276879469620164e-02 2.297293298246828819e+00 2.297293298246828819e+00 2.297293298246828819e+00 -1.000000000000000000e+00 1.567974839489999939e+00 4.000000000000000000e+01
8.918394661069083668e+03 9.953905004178574822e-01 2.024804980608111045e-03 1.714239664084800108e-01 4.984979858056503010e-01 2.212962611339876151e+00 2.212962611339876151e+00 2.212962611339876151e+00 -1.000000000000000000e+00 1.569867744289999978e+00 4.000000000000000000e+01
8.918395243238825060e+03 1.002454619032900451e+00 2.176548635254742844e-03 1.277812700374701127e-01 1.756400875118147020e-01 3.291341569187232974e+00 3.291341569187232974e+00 3.291341569187232974e+00 -1.000000000000000000e+00 1.571780283769999897e+00 4.000000000000000000e+01
8.918395821936595894e+03 1.000016454127603760e+00 2.215654982280693044e-03 1.141009053923825040e-01 1.968518298512584030e-01 2.064746257487530823e+00 2.064746257487530823e+00 2.064746257487530823e+00 -1.000000000000000000e+00 1.573736033639999921e+00 4.000000000000000000e+01
8.918396402369886346e+03 9.985445962815675536e-01 2.228392968503771585e-03 6.377515048957664578e-02 9.460766595014764857e-02 1.915094023143409041e+00 1.915094023143409041e+00 1.915094023143409041e+00 -1.000000000000000000e+00 1.575700270520000057e+00 4.000000000000000000e+01
8.918396977479736961e+03 9.987986688373531319e-01 2.229545979597728333e-03 2.868399440371243170e-01 1.783891964314447132e-01 2.033366411350391978e+00 2.033366411350391978e+00 2.033366411350391978e+00 -1.000000000000000000e+00 1.577719366419999991e+00 4.000000000000000000e+01
8.918397559996861673e+03 1.001974123878007328e+00 2.220220099180613121e-03 3.889288086095504804e-01 1.479402364050529939e-01 1.935701909759506956e+00 1.935701909759506956e+00 1.935701909759506956e+00 -1.000000000000000000e+00 1.579772927809999894e+00 4.000000000000000000e+01
8.918398141471836425e+03 1.001802052082998884e+00 2.209772364340780674e-03 1.464689753220853874e-01 -3.978219335525706724e-02 2.138758842898690116e+00 2.138758842898690116e+00 2.138758842898690116e+00 -1.000000000000000000e+00 1.581855910920000108e+00 4.000000000000000000e+01
8.918398723062760837e+03 1.001489801367708488e+00 2.206195170736856715e-03 4.011214214031826875e-01 4.202688958459677160e-01 2.206552786423475077e+00 2.206552786423475077e+00 2.206552786423475077e+00 -1.000000000000000000e+00 1.583954357439999905e+00 4.000000000000000000e+01
8.918399300140030391e+03 1.002031388853366289e+00 2.206604735271976148e-03 1.216330362212959953e-01 6.258367416689789575e-01 2.329132380230440891e+00 2.329132380230440891e+00 2.329132380230440891e+00 -1.000000000000000000e+00 1.586099514350000073e+00 4.000000000000000000e+01
8.918399881152603484e+03 1.002193276054463622e+00 2.204440302747904222e-03 2.426478575970429929e-01 2.010674517540934070e-01 3.026823414278307034e+00 3.026823414278307034e+00 3.026823414278307034e+00 -1.000000000000000000e+00 1.588268206960000040e+00 4.000000000000000000e+01
8.918400460776108957e+03 9.969971389311628185e-01 2.204525513622566067e-03 6.101896782836004757e-02 7.363248882683359753e-02 2.471201314934591053e+00 2.471201314934591053e+00 2.471201314934591053e+00 -1.000000000000000000e+00 1.590465063809999968e+00 4.000000000000000000e+01
8.918401037968862511e+03 1.000063337095379312e+00 2.187418032735997508e-03 5.474528141485276445e-01 -4.117222090623399761e-04 2.439170227029602955e+00 2.439170227029602955e+00 2.439170227029602955e+00 -1.000000000000000000e+00 1.592683490930000056e+00 4.000000000000000000e+01
8.918401612499430485e+03 9.981390343079553640e-01 2.213285162247978673e-03 5.981866786603692310e-01 -3.780422498548929866e-01 2.101208436116206002e+00 2.101208436116206002e+00 2.101208436116206002e+00 -1.000000000000000000e+00 1.594942235230000005e+00 4.000000000000000000e+01
8.918402188882399059e+03 9.969722428036662532e-01 2.208028150038512764e-03 6.237805970682555046e-01 -6.440301288490108966e-01 2.009687401806797169e+00 2.009687401806797169e+00 2.009687401806797169e+00 -1.000000000000000000e+00 1.597219252439999959e+00 4.000000000000000000e+01
8.918402762256264396e+03 9.969700993839593073e-01 2.179139468197037639e-03 5.948873711867124214e-01 1.054161286831224037e-01 1.973658772507761894e+00 1.973658772507761894e+00 1.973658772507761894e+00 -1.000000000000000000e+00 1.599560685579999975e+00 4.000000000000000000e+01
8.918403343847188808e+03 1.001233116539801848e+00 2.208933735920290149e-03 8.067254002094866872e-01 3.336934159577548131e-01 2.405528031386702015e+00 2.405528031386702015e+00 2.405528031386702015e+00 -1.000000000000000000e+00 1.601942465220000056e+00 4.000000000000000000e+01
8.918403925900980539e+03 9.985073186399852085e-01 2.225949862406736805e-03 9.328472074035190076e-01 4.841992195358779116e-01 3.255808102634877965e+00 3.255808102634877965e+00 3.255808102634877965e+00 -1.000000000000000000e+00 1.604328321079999897e+00 4.000000000000000000e+01
8.918404501126315154e+03 1.005730401298264187e+00 2.205297523651148211e-03 4.166891137782008925e-01 5.587797661508582259e-01 2.406131715164927076e+00 2.406131715164927076e+00 2.406131715164927076e+00 -1.000000000000000000e+00 1.606776501569999960e+00 4.000000000000000000e+01
8.918405083412006206e+03 1.005840347988941508e+00 2.193553401953969237e-03 3.628899925969020224e-01 4.137013614229556047e-01 2.912275227399895083e+00 2.912275227399895083e+00 2.912275227399895083e+00 -1.000000000000000000e+00 1.609267332730000000e+00 4.000000000000000000e+01
8.918405667317267216e+03 1.000724711220273733e+00 2.204890066897971252e-03 4.382213934308568093e-01 4.134068741908640821e-01 2.411421914231446806e+00 2.411421914231446806e+00 2.411421914231446806e+00 -1.000000000000000000e+00 1.611760190730000097e+00 4.000000000000000000e+01
8.918406242889985151e+03 1.002379502210392959e+00 2.213054986922758250e-03 4.902294186699270861e-01 2.113610923440776002e-01 2.162692261544568950e+00 2.162692261544568950e+00 2.162692261544568950e+00 -1.000000000000000000e+00 1.614290559120000079e+00 4.000000000000000000e+01
8.918406822166572965e+03 1.002351006141761092e+00 2.226411275795794377e-03 3.569291212483334808e-01 -8.847034541138798502e-02 2.082500442015303932e+00 2.082500442015303932e+00 2.082500442015303932e+00 -1.000000000000000000e+00 1.616866335389999909e+00 4.000000000000000000e+01
8.918407399937677837e+03 9.968459662574296054e-01 2.221318935170905028e-03 6.159246338928350273e-01 -2.100970271277499135e-01 2.037469507833424842e+00 2.037469507833424842e+00 2.037469507833424842e+00 -1.000000000000000000e+00 1.619469686760000027e+00 4.000000000000000000e+01
8.918407977709248371e+03 9.994930286216504589e-01 2.185052348109333287e-03 3.520351908330938140e-01 4.015434915539687899e-01 2.514121287849623965e+00 2.514121287849623965e+00 2.514121287849623965e+00 -1.000000000000000000e+00 1.622109073569999893e+00 4.000000000000000000e+01
8.918408555481284566e+03 9.990696981315856373e-01 2.060012777248625658e-03 8.754264520264082305e-01 4.147641194505712892e-01 2.580635388932258856e+00 2.580635388932258856e+00 2.580635388932258856e+00 -1.000000000000000000e+00 1.624784229729999918e+00 4.000000000000000000e+01
8.918409133368339099e+03 9.935875006226688733e-01 1.954279623195807197e-03 1.074553440107913982e+00 8.642450908134280407e-01 2.931314638909794823e+00 2.931314638909794823e+00 2.931314638909794823e+00 -1.000000000000000000e+00 1.627492016759999993e+00 4.000000000000000000e+01
8.918409709750842012e+03 9.978721405781826315e-01 1.913247364950892071e-03 1.019585815843224941e+00 1.506912427104633023e-01 2.772778022880498128e+00 2.772778022880498128e+00 2.772778022880498128e+00 -1.000000000000000000e+00 1.630237767539999938e+00 4.000000000000000000e+01
8.918410287522878207e+03 1.002096020037601454e+00 2.114645055076880189e-03 6.275793786752016379e-01 5.816227824867884477e-01 2.617705544145267016e+00 2.617705544145267016e+00 2.617705544145267016e+00 -1.000000000000000000e+00 1.633021687110000064e+00 4.000000000000000000e+01
8.918410865988749720e+03 9.995579364853676152e-01 2.177729061293320022e-03 6.835560150390819212e-01 6.314535221586543567e-01 2.545744397226613831e+00 2.545744397226613831e+00 2.545744397226613831e+00 -1.000000000000000000e+00 1.635837817839999930e+00 4.000000000000000000e+01
8.918411442718635953e+03 9.992580303265756747e-01 2.197617594323303478e-03 4.316590563838090810e-01 6.496657486288620609e-01 2.509971885027321825e+00 2.509971885027321825e+00 2.509971885027321825e+00 -1.000000000000000000e+00 1.638692073170000096e+00 4.000000000000000000e+01
8.918412020490206487e+03 1.002746620744468631e+00 2.192308692204823425e-03 6.090718363872235086e-01 4.662741582053385181e-01 2.409291789608820178e+00 2.409291789608820178e+00 2.409291789608820178e+00 -1.000000000000000000e+00 1.641622351679999925e+00 4.000000000000000000e+01
8.918412604049015499e+03 1.005491077891408125e+00 2.201920661922354173e-03 5.768116474356906886e-01 2.553089959328315728e-01 2.261895153279624093e+00 2.261895153279624093e+00 2.261895153279624093e+00 -1.000000000000000000e+00 1.644543871740000052e+00 4.000000000000000000e+01
8.918413181009869731e+03 1.003275637886730021e+00 2.180102705187374375e-03 5.081661707601463629e-01 -4.719649872716207839e-01 2.333957048485374219e+00 2.333957048485374219e+00 2.333957048485374219e+00 -1.000000000000000000e+00 1.647521068309999892e+00 4.000000000000000000e+01
8.918413758087139286e+03 1.002630020453677773e+00 2.192721691295744079e-03 8.063261701865803710e-01 -2.425089499405080062e-01 2.370409591584797138e+00 2.370409591584797138e+00 2.370409591584797138e+00 -1.000000000000000000e+00 1.650528040430000010e+00 4.000000000000000000e+01
8.918414335164408840e+03 1.000372970833502295e+00 2.195218213572276700e-03 7.728573445943099918e-01 1.662895642312663949e-03 2.226078379217891978e+00 2.226078379217891978e+00 2.226078379217891978e+00 -1.000000000000000000e+00 1.653566335360000084e+00 4.000000000000000000e+01
8.918414910736661113e+03 1.003182223806283302e+00 2.051752403642091542e-03 2.766327312512518177e-01 2.599605136017547058e-01 2.417222795175054895e+00 2.417222795175054895e+00 2.417222795175054895e+00 -1.000000000000000000e+00 1.656648075549999932e+00 4.000000000000000000e+01
8.918415488740130968e+03 1.002754427091193223e+00 2.192830976083796901e-03 4.993930514652624164e-01 3.647994078147567265e-01 2.373811011080896094e+00 2.373811011080896094e+00 2.373811011080896094e+00 -1.000000000000000000e+00 1.659776557480000081e+00 4.000000000000000000e+01
8.918416066511701501e+03 9.970815053622473778e-01 2.164602987341254173e-03 3.724025200210183129e-01 3.196220266677621269e-01 2.486071011379427986e+00 2.486071011379427986e+00 2.486071011379427986e+00 -1.000000000000000000e+00 1.662947280680000084e+00 4.000000000000000000e+01
8.918416645093057014e+03 9.989920454131231420e-01 2.015396974498200912e-03 2.609706113269965044e-01 5.428675770360259500e-01 2.547420361085542151e+00 2.547420361085542151e+00 2.547420361085542151e+00 -1.000000000000000000e+00 1.666150010870000031e+00 4.000000000000000000e+01
8.918417222054842568e+03 1.001693042881947049e+00 1.947627437866670825e-03 2.986516534952637913e-01 2.966362265134938059e-01 2.654307019037406068e+00 2.654307019037406068e+00 2.654307019037406068e+00 -1.000000000000000000e+00 1.669399411299999914e+00 4.000000000000000000e+01
8.918417799826413102e+03 1.002762970668594766e+00 2.082722068116092153e-03 2.739221468108707924e-01 6.369952166959463868e-01 2.517962027826091020e+00 2.517962027826091020e+00 2.517962027826091020e+00 -1.000000000000000000e+00 1.672676514850000018e+00 4.000000000000000000e+01
8.918418376092966355e+03 1.006448443237615287e+00 2.210586205483239860e-03 7.730976888860170426e-01 5.985160954411112844e-01 2.283344463503785171e+00 2.283344463503785171e+00 2.283344463503785171e+00 -1.000000000000000000e+00 1.676002317230000038e+00 4.000000000000000000e+01
